400	10
0.581	0.629	0.974	0.465	0.034	0.089	0.494	0.3951	0.545	0.186
0.425	0.377	0.104	0.695	0.044	0.088	0.282	0.0545	0.304	0.584
0.526	2.647	0.177	0.918	0.047	0.024	0.354	0.3482	0.074	0.372
0.172	0.583	0.724	0.227	0.085	0.078	0.321	0.1829	0.332	0.596
0.146	1.248	0.318	0.603	0.037	0.053	0.171	0.1908	0.114	0.131
0.109	2.786	0.306	0.562	0.097	0.073	0.025	0.2554	0.142	0.006
0.01	1.692	0.595	0.35	0.042	0.05	0.007	0.2439	0.522	0.537
0.35	1.265	0.344	0.338	0.021	0.014	0.114	0.0073	0.406	0.417
0.453	2.267	0.3	0.153	0.06	0.02	0.133	0.1205	0.32	0.119
0.522	1.758	0.35	0.231	0.001	0.051	0.471	0.0709	0.025	0.237
0.086	2.944	0.473	0.358	0.058	0.023	0.037	0.2214	0.056	0.094
0.257	0.266	0.393	0.35	0.063	0.012	0.143	0.2539	0.403	0.164
0.173	2.488	0.196	0.991	0.065	0.033	0.369	0.4357	0.115	0.17
2	4	1	1	3	5	2	1	1.9	1
0.116	1.251	1.063	1.041	0.087	0.016	0.011	0.1299	0.392	0.017
0.177	2.75	0.795	0.793	0.065	0.027	0.056	0.0033	0.105	0.288
0.135	2.893	0.84	0.055	0.1	0.068	0.171	0.1966	0.186	0.355
0.22	1.881	0.484	0.815	0.033	0.064	0.333	0.1619	0.569	0.343
0.475	1.817	0.195	0.602	0.056	0.033	0.164	0.4276	0.211	0.134
0.135	0.075	0.754	0.681	0.051	0.032	0.351	0.0752	0.033	0.069
0.177	2.66	0.524	0.135	0.002	0.09	0.466	0.0413	0.281	0.582
0.367	1.197	0.462	0.996	0.029	0.046	0.043	0.1487	0.159	0.445
0.33	1.485	0.63	0.843	0.049	0.093	0.435	0.0529	0.01	0.352
0	0	0	0	0	0	0	0	0	0
0.037	0.181	0.632	0.064	0.014	0.05	0.195	0.1621	0.08	0.392
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.385	0.876	0.659	0.652	0.06	0.032	0.442	0.1856	0.291	0.284
0.632	1.479	0.739	1.005	0.095	0.029	0.01	0.3132	0.069	0.387
0.588	1.959	0.57	0.873	0.082	0.07	0.076	0.319	0.565	0.32
0.478	2.298	0.814	0.178	0.043	0.024	0.349	0.3116	0.46	0.141
0.039	1.238	0.702	0.338	0.041	0.027	0.254	0.2271	0.147	0.552
0.587	2.731	0.825	0.012	0.087	0.014	0.143	0.3678	0.175	0.559
0.667	1.344	0.942	0.243	0.018	0.065	0.142	0.4189	0.085	0.141
0.091	0.065	0.203	0.311	0.059	0.057	0.178	0.1667	0.129	0.06
0.203	0.88	0.997	0.64	0.013	0.023	0.367	0.1902	0.434	0.368
0.572	1.872	0.852	0.6	0.099	0.063	0.203	0.118	0.338	0.198
0.27	0.543	0.453	0.926	0.028	0.049	0.361	0.2874	0.174	0.09
0.175	2.288	0.701	0.626	0.005	0.095	0.05	0.4407	0.053	0.058
0.263	1.571	0.698	0.638	0.006	0.02	0.228	0.0954	0.568	0.05
0.545	1.878	0.983	0.385	0.045	0.04	0	0.1072	0.106	0.422
0.544	1.129	0.831	0.268	0.018	0.042	0.465	0.0943	0.109	0.271
0.08	2.677	0.771	0.694	0.068	0.066	0.281	0.0964	0.382	0.177
0.698	0.489	0.235	0.45	0.084	0.084	0.108	0.1507	0.216	0.388
0.518	0.196	0.658	0.432	0.033	0.097	0.112	0.4164	0.029	0.545
0.234	0.59	0.471	0.569	0.053	0.06	0.387	0.0585	0.48	0.326
0	0	0	0	0	0	0	0	0	0
0.187	2.757	0.187	0.302	0.087	0.038	0.043	0.4399	0.196	0.224
0	0	0	0.738	0.018	0.095	0.046	0.2268	0.334	0.509
0.53	1.727	0.832	0.781	0.053	0.016	0.27	0.159	0.499	0.536
0.021	0.246	0.753	0.523	0.081	0.031	0.45	0.3796	0.216	0.496
0.132	0.036	0.836	0.667	0.016	0.036	0.053	0.422	0.55	0.465
0.203	1.721	1.066	0.401	0.024	0.07	0.131	0.1229	0.495	0.298
0.068	0.022	0.62	0.976	0.073	0.045	0.499	0.1515	0.362	0.015
0.46	1.216	0.136	0.153	0.092	0.059	0.457	0.0132	0.002	0.375
0.681	2.472	0.433	0.523	0.042	0.054	0.011	0.0759	0.079	0.194
0.553	2.129	0.366	0.656	0.034	0.011	0.296	0.1453	0.356	0.086
0.183	0.097	0.667	0.358	0.069	0.075	0.249	0.184	0.075	0.008
0.442	2.102	0.154	0.531	0.026	0.072	0.009	0.2006	0.384	0.187
0.235	0.083	0.343	0.226	0.096	0.082	0.079	0.3439	0.132	0.368
0.459	1.543	0.62	0.014	0.028	0.058	0.419	0.3795	0.421	0.476
0.414	1.772	0.532	0.215	0.095	0.074	0.349	0.0745	0.533	0.592
0.168	0.272	0.902	0.107	0.023	0.054	0.463	0.3035	0.514	0.468
0.211	0.828	1.059	0.675	0.085	0.012	0.327	0.2954	0.191	0.104
0.431	2.609	0.883	0.273	0.095	0.049	0.498	0.003	0.404	0.307
0.345	0.734	0.696	0.938	0.023	0.092	0.3	0.3751	0.558	0.535
0.472	1.971	0.351	0.639	0.096	0.065	0.458	0.1652	0.419	0.477
0.071	0.809	0.861	0.267	0.083	0.037	0.492	0.1866	0.331	0.324
0.537	0.862	0.978	0.375	0.074	0.052	0.297	0.2759	0.178	0.024
0.499	2.913	0.185	0.585	0.047	0.052	0.189	0.0269	0.499	0.124
0.185	2.763	0	0.417	0	0.014	0	0.1458	0.34	0.297
0.184	1.373	0.161	0.773	0.061	0.008	0.101	0.4436	0.539	0.437
0.007	0.444	0.365	0.367	0.084	0.084	0.047	0.3141	0.373	0.166
0.338	2.681	0.083	0.717	0.062	0.092	0.272	0.0269	0.153	0.144
0.416	0.731	0.18	0.201	0.043	0.004	0.312	0.4063	0.273	0.223
0.664	0.65	0.936	0.297	0.085	0.052	0.028	0.3019	0.154	0.397
0.463	2.447	0.643	0.432	0.084	0.04	0.254	0.0041	0.082	0.212
0.526	1.054	0.41	0	0	0	0.103	0.189	0.114	0.102
0.194	2.784	1.092	0.848	0.067	0.007	0.401	0.1485	0.228	0.095
0.626	0.784	0.635	0.674	0.045	0.011	0.058	0.2322	0.094	0.062
0.172	0.11	0.603	0.223	0.066	0.075	0.293	0.0656	0.209	0.126
0.4	1.65	0.595	0.64	0.031	0.065	0.098	0.1187	0.546	0.403
0.665	2.929	0.646	0.454	0.026	0.058	0.187	0.1755	0.01	0.521
0.139	1.693	0.556	0.96	0.068	0.021	0.196	0.4171	0.196	0.501
0.189	1.58	0.534	0.743	0.072	0.095	0.037	0.0833	0.159	0.338
0.638	0.288	0.463	0.314	0.025	0.09	0.106	0.3902	0.5	0.199
0.522	2.699	0.588	0.091	0.012	0.051	0.386	0.418	0.142	0.36
0.529	2.692	0.355	0.552	0.01	0.008	0.382	0.4129	0.017	0.372
0.219	2.634	0.537	0.273	0.085	0.028	0.155	0.3711	0.115	0.558
0.503	1.541	0.072	0.485	0.016	0.053	0.286	0.0251	0.49	0.327
0.478	0.811	0.531	0.65	0.078	0.074	0	0	0	0
0.053	2.591	0.056	0.011	0.018	0.07	0.337	0.3536	0.594	0.524
0.038	0.729	0.821	0.542	0.007	0.006	0.358	0.2696	0.344	0.397
0.494	2.722	0.246	0.386	0.084	0.001	0.283	0.1574	0.456	0.473
0.028	1.779	0.781	0.036	0.094	0.04	0.348	0.0602	0.431	0.05
0.021	1.541	0.505	0.239	0.03	0.091	0.227	0.1775	0.236	0.356
0.326	2.142	0.034	0.195	0.029	0.017	0.088	0.0719	0.427	0.396
0.375	2.992	0.689	0.189	0.063	0.073	0.114	0.367	0.054	0.497
0.679	2.577	0.037	0.227	0.025	0.031	0.108	0.1291	0.046	0.058
0.393	2.514	0.86	0.116	0.077	0.088	0.092	0.0858	0.504	0.405
0.646	0.452	1.045	0.675	0.069	0.002	0.231	0.1328	0.269	0.006
0.476	1.877	1.042	0.157	0.072	0.091	0.043	0.0819	0.273	0.58
0.521	0.243	0.638	0.727	0.009	0.068	0.288	0.4352	0.156	0.124
0.42	2.945	0.717	0.956	0.02	0.064	0.205	0.1552	0.469	0.281
0.257	0.726	0.747	0.926	0.056	0.03	0.383	0.1332	0.494	0.481
0.519	1.201	0.666	0.675	0.025	0.062	0.394	0.1114	0.54	0.164
0.446	2.972	1.1	0.459	0.078	0.077	0.157	0.1064	0.367	0.199
0.298	0.55	0.517	0.766	0.058	0.015	0.442	0.0571	0.035	0.257
0.142	1.556	0.069	0.413	0.042	0.028	0.265	0.3869	0.156	0.082
0.601	2.913	0.531	0.374	0.059	0.039	0.435	0.2063	0.041	0.408
0.527	0.321	0.505	0.153	0.021	0.002	0.022	0.4296	0.104	0.451
0.638	0.502	0.582	0.618	0.086	0.018	0.457	0.0293	0.165	0.169
0.114	1.609	0.025	1.033	0.01	0.071	0.179	0.3862	0.028	0.292
2	4	1	1	3	5	2	1	1.9	1
0.382	1.123	0.758	0.837	0.015	0.024	0.335	0.3048	0.443	0.222
0.465	2.265	1.073	0.117	0.043	0.04	0.011	0.1342	0.3	0.217
0.59	0.114	0.842	0.94	0.051	0.011	0.277	0.3115	0.268	0.175
0.566	1.602	0.251	0.088	0.02	0.083	0.287	0.2211	0.372	0.556
0.57	2.168	0.82	1.032	0.015	0.021	0.191	0.0066	0.128	0.396
0.284	2.742	1.061	0.608	0.099	0.006	0.033	0.4432	0.563	0.393
0.557	2.729	0.196	0.019	0.066	0.061	0.327	0.3906	0.46	0.344
0	2.094	0.529	0.925	0.053	0.063	0.278	0.4003	0.371	0.21
0.455	0.328	0.149	0.39	0.016	0.011	0.268	0.42	0.264	0.564
0	0	0	0	0	0	0	0	0	0
0.602	2.897	0.436	0.982	0.052	0.069	0.41	0.0445	0.296	0.142
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.639	1.848	0.694	0.873	0.094	0.059	0.427	0.3475	0.384	0.422
0	1.242	0.489	0.101	0.087	0.026	0.379	0.2511	0.394	0.514
0.663	1.883	0.429	0.084	0.071	0.006	0.181	0.1914	0.477	0.117
0.138	2.026	0.911	0.76	0.074	0.028	0.208	0.3098	0.317	0.016
0.259	1.946	0.87	0.361	0.092	0.095	0.055	0.0209	0.306	0.291
0.008	2.201	0.173	0.7	0.089	0.053	0.44	0.2258	0.242	0.271
0.386	2.817	0.713	0.978	0.014	0.087	0.169	0.0549	0.328	0.428
0.113	1.718	0.421	0.994	0.018	0.032	0.142	0.2835	0.306	0.236
0.29	0.196	0.935	0.132	0.063	0.039	0.444	0.4063	0.099	0.369
